TruckID,Truck,ProjectID,Country,OperatorID,FirstName,LastName,Age,TotalOreMined,TotalWasted,Date
386,Truck 386-Dispatch,7,France,20901,Chad,Xu,39,1120.4900,89.6392,2013-12-09T00:00:00.0000000
384,Truck 384-Dispatch,7,France,20926,Jeffery,Guo,25,1120.4900,89.6392,2013-12-17T00:00:00.0000000
333,Truck 333-Dispatch,10,United Kingdom,20933,Laura,Li,26,782.9900,62.6392,2012-08-20T00:00:00.0000000
582,Truck 582-Dispatch,10,United Kingdom,20933,Laura,Li,26,1700.9900,136.0792,2013-06-11T00:00:00.0000000
313,Truck 313-Dispatch,9,Australia,20983,Meredith,Vance,24,3578.2700,286.2616,2011-12-15T00:00:00.0000000
605,Truck 605-Dispatch,9,Australia,20983,Meredith,Vance,24,539.9900,43.1992,2013-04-26T00:00:00.0000000
310,Truck 310-Dispatch,9,Australia,20994,Autumn,Ma,25,3578.2700,286.2616,2011-11-30T00:00:00.0000000
604,Truck 604-Dispatch,9,Australia,20994,Autumn,Ma,25,539.9900,43.1992,2013-04-02T00:00:00.0000000
368,Truck 368-Dispatch,9,Australia,21001,Clinton,Gutierrez,27,2443.3500,195.4680,2012-01-14T00:00:00.0000000
604,Truck 604-Dispatch,9,Australia,21001,Clinton,Gutierrez,27,539.9900,43.1992,2013-04-30T00:00:00.0000000
327,Truck 327-Dispatch,8,Germany,21008,Melody,Carlson,44,782.9900,62.6392,2012-11-06T00:00:00.0000000
390,Truck 390-Dispatch,8,Germany,21008,Melody,Carlson,44,1120.4900,89.6392,2013-11-03T00:00:00.0000000
593,Truck 593-Dispatch,7,France,21019,Monica,Prasad,45,564.9900,45.1992,2013-10-31T00:00:00.0000000
606,Truck 606-Dispatch,7,France,21033,Preston,Subram,35,539.9900,43.1992,2013-02-11T00:00:00.0000000
321,Truck 321-Dispatch,10,United Kingdom,21044,Franklin,Zheng,53,782.9900,62.6392,2012-10-21T00:00:00.0000000
581,Truck 581-Dispatch,10,United Kingdom,21044,Franklin,Zheng,53,1700.9900,136.0792,2013-06-04T00:00:00.0000000
384,Truck 384-Dispatch,8,Germany,21051,Sabrina,Alonso,26,1120.4900,89.6392,2013-11-13T00:00:00.0000000
589,Truck 589-Dispatch,8,Germany,21108,Kristine,Martin,42,769.4900,61.5592,2013-09-11T00:00:00.0000000
606,Truck 606-Dispatch,7,France,21126,Kaitlin,Gonzalez,29,539.9900,43.1992,2013-04-22T00:00:00.0000000
388,Truck 388-Dispatch,1,United States,21144,Lucas,Richardson,38,1120.4900,89.6392,2013-09-09T00:00:00.0000000
384,Truck 384-Dispatch,4,United States,21151,Aaron,Campbell,37,1120.4900,89.6392,2013-09-10T00:00:00.0000000
388,Truck 388-Dispatch,4,United States,21162,Brooke,Sanchez,35,1120.4900,89.6392,2013-09-25T00:00:00.0000000
377,Truck 377-Dispatch,9,Australia,21169,Nancy,Arun,34,2181.5625,174.5250,2012-01-28T00:00:00.0000000
378,Truck 378-Dispatch,9,Australia,21169,Nancy,Arun,34,2443.3500,195.4680,2013-08-01T00:00:00.0000000
375,Truck 375-Dispatch,9,Australia,21194,Tara,Nara,37,2181.5625,174.5250,2012-01-25T00:00:00.0000000
581,Truck 581-Dispatch,9,Australia,21194,Tara,Nara,37,1700.9900,136.0792,2013-09-07T00:00:00.0000000
368,Truck 368-Dispatch,9,Australia,21201,Anna,Rogers,76,2443.3500,195.4680,2012-01-11T00:00:00.0000000
380,Truck 380-Dispatch,9,Australia,21201,Anna,Rogers,76,2443.3500,195.4680,2013-08-15T00:00:00.0000000
371,Truck 371-Dispatch,9,Australia,21219,Candice,Zhu,42,2181.5625,174.5250,2012-02-21T00:00:00.0000000
376,Truck 376-Dispatch,9,Australia,21219,Candice,Zhu,42,2443.3500,195.4680,2013-09-22T00:00:00.0000000
377,Truck 377-Dispatch,9,Australia,21226,Dale,Nara,49,2181.5625,174.5250,2012-02-18T00:00:00.0000000
376,Truck 376-Dispatch,9,Australia,21226,Dale,Nara,49,2443.3500,195.4680,2013-09-07T00:00:00.0000000
583,Truck 583-Dispatch,4,United States,21269,Blake,Clark,31,1700.9900,136.0792,2013-10-06T00:00:00.0000000
388,Truck 388-Dispatch,4,United States,21326,Andrea,Green,39,1120.4900,89.6392,2013-06-17T00:00:00.0000000
386,Truck 386-Dispatch,4,United States,21344,Trevor,Perry,56,1120.4900,89.6392,2013-09-15T00:00:00.0000000
382,Truck 382-Dispatch,4,United States,21369,Sarah,Rodriguez,28,1120.4900,89.6392,2013-09-29T00:00:00.0000000
373,Truck 373-Dispatch,9,Australia,21387,Nelson,Diaz,53,2181.5625,174.5250,2012-02-03T00:00:00.0000000
606,Truck 606-Dispatch,9,Australia,21387,Nelson,Diaz,53,539.9900,43.1992,2013-05-28T00:00:00.0000000
377,Truck 377-Dispatch,9,Australia,21394,Gabriella,Parker,50,2181.5625,174.5250,2012-01-31T00:00:00.0000000
372,Truck 372-Dispatch,9,Australia,21394,Gabriella,Parker,50,2443.3500,195.4680,2013-09-10T00:00:00.0000000
388,Truck 388-Dispatch,1,United States,21401,Eric,Powell,26,1120.4900,89.6392,2013-10-13T00:00:00.0000000
386,Truck 386-Dispatch,4,United States,21426,Jon,Raje,48,1120.4900,89.6392,2013-10-17T00:00:00.0000000
596,Truck 596-Dispatch,8,Germany,22666,Mayra,Srini,38,539.9900,43.1992,2013-06-16T00:00:00.0000000
584,Truck 584-Dispatch,7,France,22673,Andy,Gill,41,539.9900,43.1992,2013-09-14T00:00:00.0000000
596,Truck 596-Dispatch,8,Germany,22680,Lee,Suarez,41,539.9900,43.1992,2013-11-18T00:00:00.0000000
376,Truck 376-Dispatch,7,France,22691,Gerald,Raman,43,2443.3500,195.4680,2013-10-17T00:00:00.0000000
605,Truck 605-Dispatch,1,United States,22716,Caleb,Nelson,29,539.9900,43.1992,2013-07-17T00:00:00.0000000
313,Truck 313-Dispatch,6,Canada,22748,Adam,Phillips,58,3578.2700,286.2616,2011-07-05T00:00:00.0000000
592,Truck 592-Dispatch,6,Canada,22748,Adam,Phillips,58,564.9900,45.1992,2013-12-27T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,22780,Jennifer,Rogers,54,539.9900,43.1992,2013-04-21T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,22791,Taylor,Jenkins,53,539.9900,43.1992,2013-04-23T00:00:00.0000000
361,Truck 361-Dispatch,8,Germany,22816,Erica,Cai,59,2294.9900,183.5992,2013-12-13T00:00:00.0000000
604,Truck 604-Dispatch,4,United States,22873,Robert,Williams,43,539.9900,43.1992,2013-07-21T00:00:00.0000000
604,Truck 604-Dispatch,1,United States,22880,Ashley,Harris,45,539.9900,43.1992,2013-04-27T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,22898,Melanie,Washington,47,539.9900,43.1992,2013-05-02T00:00:00.0000000
379,Truck 379-Dispatch,9,Australia,22905,Joe,Schmidt,35,2181.5625,174.5250,2012-06-11T00:00:00.0000000
380,Truck 380-Dispatch,9,Australia,22905,Joe,Schmidt,35,2443.3500,195.4680,2013-12-25T00:00:00.0000000
368,Truck 368-Dispatch,9,Australia,22930,Brett,Raman,32,2443.3500,195.4680,2012-06-28T00:00:00.0000000
372,Truck 372-Dispatch,9,Australia,22930,Brett,Raman,32,2443.3500,195.4680,2013-12-27T00:00:00.0000000
373,Truck 373-Dispatch,9,Australia,22966,Jodi,Chapman,43,2181.5625,174.5250,2012-06-25T00:00:00.0000000
581,Truck 581-Dispatch,9,Australia,22966,Jodi,Chapman,43,1700.9900,136.0792,2013-04-18T00:00:00.0000000
310,Truck 310-Dispatch,6,Canada,22998,Lauren,Washington,31,3578.2700,286.2616,2011-08-27T00:00:00.0000000
581,Truck 581-Dispatch,6,Canada,22998,Lauren,Washington,31,1700.9900,136.0792,2012-12-28T00:00:00.0000000
604,Truck 604-Dispatch,4,United States,23016,Victoria,Powell,34,539.9900,43.1992,2013-08-05T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,23041,Natalie,Garcia,49,539.9900,43.1992,2013-08-11T00:00:00.0000000
584,Truck 584-Dispatch,1,United States,23059,Spencer,Price,51,539.9900,43.1992,2013-08-10T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,23066,Austin,Lal,57,539.9900,43.1992,2013-05-03T00:00:00.0000000
604,Truck 604-Dispatch,1,United States,23073,Christian,Griffin,64,539.9900,43.1992,2013-08-16T00:00:00.0000000
605,Truck 605-Dispatch,4,United States,23080,Jocelyn,Barnes,27,539.9900,43.1992,2013-05-16T00:00:00.0000000
377,Truck 377-Dispatch,9,Australia,23098,Pedro,Rubio,49,2181.5625,174.5250,2012-06-01T00:00:00.0000000
604,Truck 604-Dispatch,9,Australia,23098,Pedro,Rubio,49,539.9900,43.1992,2013-07-26T00:00:00.0000000
379,Truck 379-Dispatch,9,Australia,23105,Karl,Andersen,45,2181.5625,174.5250,2012-06-05T00:00:00.0000000
386,Truck 386-Dispatch,9,Australia,23105,Karl,Andersen,45,1120.4900,89.6392,2013-01-01T00:00:00.0000000
377,Truck 377-Dispatch,9,Australia,23116,Jerome,Vazquez,50,2181.5625,174.5250,2012-07-28T00:00:00.0000000
583,Truck 583-Dispatch,9,Australia,23116,Jerome,Vazquez,50,1700.9900,136.0792,2013-04-26T00:00:00.0000000
605,Truck 605-Dispatch,1,United States,23141,Katherine,Long,48,539.9900,43.1992,2013-09-13T00:00:00.0000000
604,Truck 604-Dispatch,1,United States,23148,Nathan,Ross,34,539.9900,43.1992,2013-06-18T00:00:00.0000000
604,Truck 604-Dispatch,4,United States,23159,Dalton,Phillips,34,539.9900,43.1992,2013-09-24T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,23166,Cody,Ward,31,539.9900,43.1992,2013-06-18T00:00:00.0000000
606,Truck 606-Dispatch,1,United States,23173,Nathan,Rodriguez,29,539.9900,43.1992,2013-06-01T00:00:00.0000000
312,Truck 312-Dispatch,6,Canada,23209,Lucas,Lewis,35,3578.2700,286.2616,2011-08-10T00:00:00.0000000
560,Truck 560-Dispatch,6,Canada,23209,Lucas,Lewis,35,1214.8500,97.1880,2013-02-12T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,23216,Kevin,Hall,42,539.9900,43.1992,2013-07-28T00:00:00.0000000
386,Truck 386-Dispatch,10,United Kingdom,23223,Angel,Howard,26,1120.4900,89.6392,2013-02-15T00:00:00.0000000
372,Truck 372-Dispatch,8,Germany,23234,Brent,Lu,33,2443.3500,195.4680,2012-12-30T00:00:00.0000000
584,Truck 584-Dispatch,1,United States,23266,Jessica,Watson,49,539.9900,43.1992,2013-07-13T00:00:00.0000000
371,Truck 371-Dispatch,9,Australia,23316,Billy,Blanco,57,2181.5625,174.5250,2012-07-09T00:00:00.0000000
605,Truck 605-Dispatch,9,Australia,23316,Billy,Blanco,57,539.9900,43.1992,2013-07-29T00:00:00.0000000
371,Truck 371-Dispatch,9,Australia,23323,Alfredo,Alonso,54,2181.5625,174.5250,2012-07-25T00:00:00.0000000
605,Truck 605-Dispatch,9,Australia,23323,Alfredo,Alonso,54,539.9900,43.1992,2013-07-28T00:00:00.0000000
605,Truck 605-Dispatch,1,United States,23334,Brandon,Wilson,30,539.9900,43.1992,2013-07-31T00:00:00.0000000
606,Truck 606-Dispatch,1,United States,23341,Kelvin,Chen,31,539.9900,43.1992,2013-10-08T00:00:00.0000000
368,Truck 368-Dispatch,9,Australia,23348,Tiffany,Chen,46,2443.3500,195.4680,2012-07-22T00:00:00.0000000
583,Truck 583-Dispatch,9,Australia,23348,Tiffany,Chen,46,1700.9900,136.0792,2013-06-29T00:00:00.0000000
604,Truck 604-Dispatch,4,United States,23359,Dalton,Alexander,39,539.9900,43.1992,2013-10-09T00:00:00.0000000
605,Truck 605-Dispatch,1,United States,23373,Gabrielle,Murphy,42,539.9900,43.1992,2013-09-22T00:00:00.0000000
604,Truck 604-Dispatch,4,United States,23384,Taylor,Wilson,44,539.9900,43.1992,2013-09-21T00:00:00.0000000
584,Truck 584-Dispatch,4,United States,23391,Joanna,Moreno,38,539.9900,43.1992,2013-09-21T00:00:00.0000000
605,Truck 605-Dispatch,4,United States,23398,Karl,Chander,45,539.9900,43.1992,2013-09-18T00:00:00.0000000
373,Truck 373-Dispatch,9,Australia,23409,Brad,Raji,35,2181.5625,174.5250,2012-07-05T00:00:00.0000000
583,Truck 583-Dispatch,9,Australia,23409,Brad,Raji,35,1700.9900,136.0792,2013-06-18T00:00:00.0000000
369,Truck 369-Dispatch,9,Australia,23416,Kristin,Shan,31,2443.3500,195.4680,2012-07-26T00:00:00.0000000
386,Truck 386-Dispatch,9,Australia,23416,Kristin,Shan,31,1120.4900,89.6392,2013-03-01T00:00:00.0000000
375,Truck 375-Dispatch,9,Australia,23423,Adam,Powell,32,2181.5625,174.5250,2012-08-03T00:00:00.0000000
583,Truck 583-Dispatch,9,Australia,23423,Adam,Powell,32,1700.9900,136.0792,2013-07-04T00:00:00.0000000
379,Truck 379-Dispatch,9,Australia,23434,Katie,Nath,37,2181.5625,174.5250,2012-08-19T00:00:00.0000000
583,Truck 583-Dispatch,9,Australia,23434,Katie,Nath,37,1700.9900,136.0792,2013-07-19T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,23484,Jenna,Allen,41,539.9900,43.1992,2013-11-10T00:00:00.0000000
604,Truck 604-Dispatch,1,United States,23509,Faith,Powell,52,539.9900,43.1992,2013-11-01T00:00:00.0000000
606,Truck 606-Dispatch,4,United States,23516,Ashley,Miller,54,539.9900,43.1992,2013-09-26T00:00:00.0000000
377,Truck 377-Dispatch,9,Australia,23523,Steve,Liu,41,2181.5625,174.5250,2012-08-16T00:00:00.0000000
388,Truck 388-Dispatch,9,Australia,23523,Steve,Liu,41,1120.4900,89.6392,2013-03-03T00:00:00.0000000
368,Truck 368-Dispatch,9,Australia,23534,Ashlee,Luo,40,2443.3500,195.4680,2012-08-24T00:00:00.0000000
581,Truck 581-Dispatch,9,Australia,23534,Ashlee,Luo,40,1700.9900,136.0792,2013-07-14T00:00:00.0000000
371,Truck 371-Dispatch,9,Australia,23541,Dana,Suarez,38,2181.5625,174.5250,2012-08-03T00:00:00.0000000
382,Truck 382-Dispatch,9,Australia,23541,Dana,Suarez,38,1120.4900,89.6392,2013-04-26T00:00:00.0000000
311,Truck 311-Dispatch,6,Canada,23566,Benjamin,Shan,26,3578.2700,286.2616,2011-10-04T00:00:00.0000000
379,Truck 379-Dispatch,9,Australia,23573,Jorge,Gao,63,2181.5625,174.5250,2012-08-24T00:00:00.0000000
384,Truck 384-Dispatch,9,Australia,23573,Jorge,Gao,63,1120.4900,89.6392,2013-05-27T00:00:00.0000000
604,Truck 604-Dispatch,1,United States,23584,Jason,Evans,27,539.9900,43.1992,2013-11-05T00:00:00.0000000
589,Truck 589-Dispatch,8,Germany,23616,Karen,Roberts,58,769.4900,61.5592,2013-09-20T00:00:00.0000000
377,Truck 377-Dispatch,9,Australia,23652,Roger,Goel,31,2181.5625,174.5250,2012-09-27T00:00:00.0000000
580,Truck 580-Dispatch,9,Australia,23652,Roger,Goel,31,1700.9900,136.0792,2013-08-08T00:00:00.0000000
368,Truck 368-Dispatch,9,Australia,23659,Drew,Shan,33,2443.3500,195.4680,2012-09-27T00:00:00.0000000
580,Truck 580-Dispatch,9,Australia,23659,Drew,Shan,33,1700.9900,136.0792,2013-09-19T00:00:00.0000000
564,Truck 564-Dispatch,1,United States,23666,Olivia,Anderson,56,2384.0700,190.7256,2013-09-28T00:00:00.0000000
604,Truck 604-Dispatch,4,United States,23709,Devin,Perry,58,539.9900,43.1992,2013-11-28T00:00:00.0000000
310,Truck 310-Dispatch,10,United Kingdom,15660,April,Jai,45,3578.2700,286.2616,2011-12-17T00:00:00.0000000
589,Truck 589-Dispatch,10,United Kingdom,15660,April,Jai,45,769.4900,61.5592,2013-05-07T00:00:00.0000000
585,Truck 585-Dispatch,10,United Kingdom,15660,April,Jai,45,742.3500,59.3880,2013-12-25T00:00:00.0000000
370,Truck 370-Dispatch,7,France,15678,Susan,Zhou,30,2443.3500,195.4680,2012-09-08T00:00:00.0000000
574,Truck 574-Dispatch,7,France,15678,Susan,Zhou,30,2384.0700,190.7256,2013-10-07T00:00:00.0000000
359,Truck 359-Dispatch,7,France,15678,Susan,Zhou,30,2294.9900,183.5992,2013-08-22T00:00:00.0000000
370,Truck 370-Dispatch,8,Germany,15685,Robin,Vazquez,61,2443.3500,195.4680,2012-03-25T00:00:00.0000000
363,Truck 363-Dispatch,8,Germany,15685,Robin,Vazquez,61,2294.9900,183.5992,2013-07-22T00:00:00.0000000
564,Truck 564-Dispatch,8,Germany,15685,Robin,Vazquez,61,2384.0700,190.7256,2013-04-07T00:00:00.0000000
375,Truck 375-Dispatch,7,France,15710,Brandy,Rana,57,2181.5625,174.5250,2012-09-02T00:00:00.0000000
355,Truck 355-Dispatch,7,France,15710,Brandy,Rana,57,2319.9900,185.5992,2013-07-19T00:00:00.0000000
583,Truck 583-Dispatch,7,France,15710,Brandy,Rana,57,1700.9900,136.0792,2013-07-22T00:00:00.0000000
373,Truck 373-Dispatch,6,Canada,24977,Sophia,Green,55,2181.5625,174.5250,2012-01-11T00:00:00.0000000
573,Truck 573-Dispatch,4,United States,24988,Kayla,Diaz,54,2384.0700,190.7256,2013-04-04T00:00:00.0000000
383,Truck 383-Dispatch,9,Australia,25020,Walter,Romero,55,1000.4375,80.0350,2012-07-29T00:00:00.0000000
606,Truck 606-Dispatch,9,Australia,25020,Walter,Romero,55,539.9900,43.1992,2013-10-01T00:00:00.0000000
576,Truck 576-Dispatch,1,United States,25038,Isabella,Hall,30,2384.0700,190.7256,2013-12-27T00:00:00.0000000
389,Truck 389-Dispatch,9,Australia,25052,Sandra,Lin,32,1000.4375,80.0350,2012-09-26T00:00:00.0000000
384,Truck 384-Dispatch,9,Australia,25052,Sandra,Lin,32,1120.4900,89.6392,2013-06-29T00:00:00.0000000
575,Truck 575-Dispatch,1,United States,25063,Dylan,Williams,25,2384.0700,190.7256,2013-12-05T00:00:00.0000000
568,Truck 568-Dispatch,4,United States,25081,Melanie,Morris,43,742.3500,59.3880,2013-08-20T00:00:00.0000000
560,Truck 560-Dispatch,4,United States,25088,Victoria,Reed,38,1214.8500,97.1880,2013-01-13T00:00:00.0000000
370,Truck 370-Dispatch,6,Canada,25095,Adam,Jai,32,2443.3500,195.4680,2012-02-01T00:00:00.0000000
385,Truck 385-Dispatch,9,Australia,25106,Micah,Gao,24,1000.4375,80.0350,2012-09-16T00:00:00.0000000
384,Truck 384-Dispatch,9,Australia,25106,Micah,Gao,24,1120.4900,89.6392,2013-06-14T00:00:00.0000000
389,Truck 389-Dispatch,9,Australia,25113,Randy,Gao,37,1000.4375,80.0350,2012-10-19T00:00:00.0000000
382,Truck 382-Dispatch,9,Australia,25113,Randy,Gao,37,1120.4900,89.6392,2013-08-19T00:00:00.0000000
385,Truck 385-Dispatch,9,Australia,25120,Heidi,Rodriguez,30,1000.4375,80.0350,2012-09-28T00:00:00.0000000
386,Truck 386-Dispatch,9,Australia,25120,Heidi,Rodriguez,30,1120.4900,89.6392,2013-06-16T00:00:00.0000000
383,Truck 383-Dispatch,9,Australia,25138,Seth,Russell,36,1000.4375,80.0350,2012-11-10T00:00:00.0000000
384,Truck 384-Dispatch,9,Australia,25138,Seth,Russell,36,1120.4900,89.6392,2013-07-19T00:00:00.0000000
573,Truck 573-Dispatch,4,United States,25163,Natalie,Griffin,49,2384.0700,190.7256,2013-05-17T00:00:00.0000000
383,Truck 383-Dispatch,9,Australia,25213,Cheryl,Gutierrez,41,1000.4375,80.0350,2012-11-11T00:00:00.0000000
388,Truck 388-Dispatch,9,Australia,25213,Cheryl,Gutierrez,41,1120.4900,89.6392,2013-07-04T00:00:00.0000000
381,Truck 381-Dispatch,9,Australia,25231,Olivia,Moore,46,1000.4375,80.0350,2012-12-11T00:00:00.0000000
384,Truck 384-Dispatch,9,Australia,25231,Olivia,Moore,46,1120.4900,89.6392,2013-07-11T00:00:00.0000000
322,Truck 322-Dispatch,9,Australia,25270,Gloria,Diaz,61,699.0982,55.9279,2011-01-31T00:00:00.0000000
388,Truck 388-Dispatch,9,Australia,25270,Gloria,Diaz,61,1120.4900,89.6392,2013-08-19T00:00:00.0000000
560,Truck 560-Dispatch,1,United States,25281,Jeremy,Allen,29,1214.8500,97.1880,2013-03-26T00:00:00.0000000
375,Truck 375-Dispatch,6,Canada,25288,Jordyn,Flores,36,2181.5625,174.5250,2012-02-16T00:00:00.0000000
584,Truck 584-Dispatch,6,Canada,25288,Jordyn,Flores,36,539.9900,43.1992,2013-05-18T00:00:00.0000000
581,Truck 581-Dispatch,8,Germany,25306,Glenn,Zeng,26,1700.9900,136.0792,2013-05-16T00:00:00.0000000
562,Truck 562-Dispatch,7,France,25320,Shannon,Hernandez,33,2384.0700,190.7256,2013-11-21T00:00:00.0000000
370,Truck 370-Dispatch,6,Canada,25363,Alexandria,Gray,47,2443.3500,195.4680,2012-02-08T00:00:00.0000000
579,Truck 579-Dispatch,1,United States,25370,Erin,Bailey,45,1214.8500,97.1880,2013-04-20T00:00:00.0000000
560,Truck 560-Dispatch,4,United States,25381,Dylan,Li,33,1214.8500,97.1880,2013-04-12T00:00:00.0000000
579,Truck 579-Dispatch,4,United States,25388,Ernest,Hu,35,1214.8500,97.1880,2013-05-22T00:00:00.0000000
577,Truck 577-Dispatch,1,United States,25395,Paige,Flores,28,1214.8500,97.1880,2013-06-03T00:00:00.0000000
575,Truck 575-Dispatch,4,United States,25406,Casey,Andersen,36,2384.0700,190.7256,2013-06-05T00:00:00.0000000
578,Truck 578-Dispatch,1,United States,25413,Zoe,Rivera,35,1214.8500,97.1880,2013-06-26T00:00:00.0000000
578,Truck 578-Dispatch,1,United States,25420,Jordan,Scott,26,1214.8500,97.1880,2013-07-20T00:00:00.0000000
580,Truck 580-Dispatch,8,Germany,25445,Grace,Cook,36,1700.9900,136.0792,2013-07-01T00:00:00.0000000
575,Truck 575-Dispatch,7,France,25463,Miguel,Robinson,39,2384.0700,190.7256,2013-12-26T00:00:00.0000000
376,Truck 376-Dispatch,10,United Kingdom,25481,Lucas,Jackson,27,2443.3500,195.4680,2013-07-08T00:00:00.0000000
386,Truck 386-Dispatch,10,United Kingdom,25488,Dawn,Ye,39,1120.4900,89.6392,2013-11-06T00:00:00.0000000
388,Truck 388-Dispatch,10,United Kingdom,25506,Cristina,Raji,27,1120.4900,89.6392,2013-11-12T00:00:00.0000000
382,Truck 382-Dispatch,10,United Kingdom,25531,Ebony,Patel,31,1120.4900,89.6392,2013-11-03T00:00:00.0000000
560,Truck 560-Dispatch,7,France,25538,Andy,Jiménez,42,1214.8500,97.1880,2013-03-26T00:00:00.0000000
330,Truck 330-Dispatch,9,Australia,25556,Joan,Martin,24,699.0982,55.9279,2011-03-23T00:00:00.0000000
605,Truck 605-Dispatch,9,Australia,25556,Joan,Martin,24,539.9900,43.1992,2013-10-06T00:00:00.0000000
320,Truck 320-Dispatch,9,Australia,25563,Natasha,Serrano,27,699.0982,55.9279,2011-04-15T00:00:00.0000000
606,Truck 606-Dispatch,9,Australia,25563,Natasha,Serrano,27,539.9900,43.1992,2013-10-05T00:00:00.0000000
579,Truck 579-Dispatch,7,France,25574,Bradley,Raje,43,1214.8500,97.1880,2013-06-26T00:00:00.0000000
579,Truck 579-Dispatch,7,France,25588,Jerry,Pal,45,1214.8500,97.1880,2013-05-30T00:00:00.0000000
390,Truck 390-Dispatch,10,United Kingdom,25599,Aaron,Russell,30,1120.4900,89.6392,2013-12-11T00:00:00.0000000
579,Truck 579-Dispatch,7,France,25606,Meredith,Fernandez,52,1214.8500,97.1880,2013-08-09T00:00:00.0000000
579,Truck 579-Dispatch,7,France,25613,Erik,Ruiz,36,1214.8500,97.1880,2013-08-23T00:00:00.0000000
578,Truck 578-Dispatch,7,France,25649,Trinity,Morgan,41,1214.8500,97.1880,2013-11-26T00:00:00.0000000
604,Truck 604-Dispatch,10,United Kingdom,25656,Brenda,Sanchez,42,539.9900,43.1992,2013-04-17T00:00:00.0000000
573,Truck 573-Dispatch,8,Germany,25674,Reginald,Navarro,28,2384.0700,190.7256,2013-03-07T00:00:00.0000000
576,Truck 576-Dispatch,8,Germany,25681,Melinda,Serrano,30,2384.0700,190.7256,2013-02-28T00:00:00.0000000
328,Truck 328-Dispatch,9,Australia,25706,Francisco,Madan,27,699.0982,55.9279,2011-06-16T00:00:00.0000000
584,Truck 584-Dispatch,9,Australia,25706,Francisco,Madan,27,539.9900,43.1992,2013-11-03T00:00:00.0000000
326,Truck 326-Dispatch,9,Australia,25713,Latasha,Gill,26,699.0982,55.9279,2011-07-07T00:00:00.0000000
606,Truck 606-Dispatch,9,Australia,25713,Latasha,Gill,26,539.9900,43.1992,2013-11-08T00:00:00.0000000
561,Truck 561-Dispatch,8,Germany,25724,Tabitha,Fernandez,43,2384.0700,190.7256,2013-04-07T00:00:00.0000000
606,Truck 606-Dispatch,10,United Kingdom,25731,Colleen,Tang,45,539.9900,43.1992,2013-03-25T00:00:00.0000000
573,Truck 573-Dispatch,8,Germany,25738,Jacquelyn,Ruiz,45,2384.0700,190.7256,2013-06-24T00:00:00.0000000
567,Truck 567-Dispatch,7,France,25749,Ashlee,Moyer,24,742.3500,59.3880,2013-01-31T00:00:00.0000000
576,Truck 576-Dispatch,8,Germany,25756,Cassandra,Malhotra,31,2384.0700,190.7256,2013-07-21T00:00:00.0000000
376,Truck 376-Dispatch,10,United Kingdom,25774,Corey,Pal,38,2443.3500,195.4680,2013-09-04T00:00:00.0000000
326,Truck 326-Dispatch,9,Australia,25831,Sebastian,Torres,34,699.0982,55.9279,2011-08-30T00:00:00.0000000
388,Truck 388-Dispatch,9,Australia,25831,Sebastian,Torres,34,1120.4900,89.6392,2013-09-13T00:00:00.0000000
568,Truck 568-Dispatch,4,United States,25856,Benjamin,Sharma,61,742.3500,59.3880,2013-12-16T00:00:00.0000000
346,Truck 346-Dispatch,1,United States,25863,Sydney,Wright,58,3399.9900,271.9992,2010-12-29T00:00:00.0000000
578,Truck 578-Dispatch,1,United States,25863,Sydney,Wright,58,1214.8500,97.1880,2013-07-26T00:00:00.0000000
350,Truck 350-Dispatch,1,United States,25888,Morgan,Edwards,49,3374.9900,269.9992,2011-03-09T00:00:00.0000000
560,Truck 560-Dispatch,1,United States,25888,Morgan,Edwards,49,1214.8500,97.1880,2013-07-31T00:00:00.0000000
344,Truck 344-Dispatch,4,United States,25924,Hannah,Robinson,26,3399.9900,271.9992,2011-05-13T00:00:00.0000000
563,Truck 563-Dispatch,4,United States,25924,Hannah,Robinson,26,2384.0700,190.7256,2013-07-24T00:00:00.0000000
336,Truck 336-Dispatch,9,Australia,25938,Marvin,Gutierrez,55,699.0982,55.9279,2011-11-25T00:00:00.0000000
605,Truck 605-Dispatch,9,Australia,25938,Marvin,Gutierrez,55,539.9900,43.1992,2013-11-02T00:00:00.0000000
336,Truck 336-Dispatch,9,Australia,25949,Summer,Raman,51,699.0982,55.9279,2011-12-03T00:00:00.0000000
390,Truck 390-Dispatch,9,Australia,25949,Summer,Raman,51,1120.4900,89.6392,2013-09-23T00:00:00.0000000
346,Truck 346-Dispatch,4,United States,25974,Noah,Jai,36,3399.9900,271.9992,2011-06-20T00:00:00.0000000
564,Truck 564-Dispatch,4,United States,25974,Noah,Jai,36,2384.0700,190.7256,2013-07-20T00:00:00.0000000
370,Truck 370-Dispatch,6,Canada,25981,Isaiah,Howard,41,2443.3500,195.4680,2012-03-14T00:00:00.0000000
606,Truck 606-Dispatch,6,Canada,25981,Isaiah,Howard,41,539.9900,43.1992,2013-06-14T00:00:00.0000000
